Provider,total_claims,avg_reimbursement,max_reimbursement,total_reimbursement,avg_deductible,avg_length_of_stay,avg_patient_chronics,avg_months_partA,avg_months_partB,percent_renal_disease,gender_ratio,ChronicCond_Alzheimer_ratio,ChronicCond_Heartfailure_ratio,ChronicCond_KidneyDisease_ratio,ChronicCond_Cancer_ratio,ChronicCond_ObstrPulmonary_ratio,ChronicCond_Depression_ratio,ChronicCond_Diabetes_ratio,ChronicCond_IschemicHeart_ratio,ChronicCond_Osteoporasis_ratio,ChronicCond_rheumatoidarthritis_ratio,ChronicCond_stroke_ratio,PotentialFraud
PRV54557,564,279.9468085106383,14090,157890,3.0673758865248226,,4.388297872340425,11.932624113475176,11.865248226950355,0.16666666666666666,0.4858156028368794,0.33687943262411346,0.5656028368794326,0.4148936170212766,0.14361702127659576,0.3421985815602837,0.4379432624113475,0.6861702127659575,0.7216312056737588,0.36524822695035464,0.2925531914893617,0.08156028368794327,Yes
PRV54558,73,2711.917808219178,36000,197970,220.41095890410958,6.2,4.205479452054795,12.0,11.931506849315069,0.2191780821917808,0.4657534246575342,0.410958904109589,0.5753424657534246,0.3424657534246575,0.0958904109589041,0.2602739726027397,0.410958904109589,0.684931506849315,0.7123287671232876,0.2328767123287671,0.3561643835616438,0.1232876712328767,No
PRV54559,66,3872.121212121212,43000,255560,378.2153846153846,5.833333333333333,4.651515151515151,11.818181818181818,11.984848484848484,0.25757575757575757,0.48484848484848486,0.5454545454545454,0.4696969696969697,0.5,0.10606060606060606,0.3181818181818182,0.4090909090909091,0.7272727272727273,0.7878787878787878,0.3333333333333333,0.36363636363636365,0.09090909090909091,No
PRV54560,98,4827.34693877551,50000,473080,435.9183673469388,5.4,4.948979591836735,12.0,12.0,0.20408163265306123,0.3877551020408163,0.41836734693877553,0.6530612244897959,0.4897959183673469,0.05102040816326531,0.3979591836734694,0.6224489795918368,0.7653061224489796,0.7755102040816326,0.32653061224489793,0.2755102040816326,0.17346938775510204,Yes
PRV54561,186,1449.8387096774193,51000,269670,145.48387096774192,5.4,4.67741935483871,12.0,12.0,0.2849462365591398,0.44086021505376344,0.44623655913978494,0.6182795698924731,0.46236559139784944,0.11290322580645161,0.3387096774193548,0.5483870967741935,0.7311827956989247,0.7419354838709677,0.24193548387096775,0.3279569892473118,0.10752688172043011,No
PRV54562,206,279.1747572815534,2700,57510,2.1359223300970873,,4.635922330097087,12.0,12.0,0.16990291262135923,0.4223300970873786,0.41262135922330095,0.6067961165048543,0.4029126213592233,0.30097087378640774,0.1941747572815534,0.4368932038834951,0.6893203883495146,0.8495145631067961,0.4174757281553398,0.19902912621359223,0.1262135922330097,No
PRV54563,267,296.14232209737827,4060,79070,4.082397003745318,,4.01123595505618,12.0,11.955056179775282,0.15355805243445692,0.47191011235955055,0.45692883895131087,0.5056179775280899,0.3782771535580524,0.0749063670411985,0.16853932584269662,0.4419475655430712,0.7116104868913857,0.7116104868913857,0.24344569288389514,0.24719101123595505,0.07116104868913857,No
PRV54564,803,286.1519302615193,14020,229780,2.8019925280199254,,3.9452054794520546,11.850560398505603,11.955168119551681,0.16811955168119552,0.4520547945205479,0.38978829389788294,0.47571606475716066,0.42341220423412207,0.0859277708592777,0.1930261519302615,0.4259028642590286,0.6836861768368617,0.6899128268991283,0.27023661270236615,0.21668742216687423,0.09090909090909091,No
PRV54565,130,3170.230769230769,57000,412130,316.15503875968994,5.794871794871795,4.584615384615384,12.0,12.0,0.2230769230769231,0.43846153846153846,0.4461538461538462,0.6923076923076923,0.3923076923076923,0.14615384615384616,0.2846153846153846,0.5076923076923077,0.7230769230769231,0.7692307692307693,0.3076923076923077,0.23846153846153847,0.07692307692307693,No
PRV54566,308,2453.4415584415583,103000,755660,137.04234527687296,6.6,4.392857142857143,11.96103896103896,11.993506493506494,0.21103896103896103,0.4707792207792208,0.4253246753246753,0.5746753246753247,0.39285714285714285,0.16558441558441558,0.33766233766233766,0.4577922077922078,0.6688311688311688,0.7337662337662337,0.25,0.2987012987012987,0.08766233766233766,Yes
PRV54567,57,1977.017543859649,37000,112690,114.17543859649123,7.333333333333333,4.280701754385965,12.0,12.0,0.24561403508771928,0.47368421052631576,0.3508771929824561,0.6491228070175439,0.5087719298245614,0.10526315789473684,0.3157894736842105,0.42105263157894735,0.631578947368421,0.7719298245614035,0.2807017543859649,0.21052631578947367,0.03508771929824561,No
PRV54568,56,957.8571428571429,12000,53640,95.35714285714286,4.2,4.178571428571429,12.0,11.892857142857142,0.16071428571428573,0.44642857142857145,0.32142857142857145,0.625,0.23214285714285715,0.14285714285714285,0.32142857142857145,0.44642857142857145,0.6785714285714286,0.75,0.2857142857142857,0.25,0.125,No
PRV54569,63,3323.0158730158732,49000,209350,204.85714285714286,4.75,5.031746031746032,12.0,12.0,0.2222222222222222,0.6031746031746031,0.3968253968253968,0.6984126984126984,0.49206349206349204,0.07936507936507936,0.5238095238095238,0.4603174603174603,0.8253968253968254,0.8412698412698413,0.2857142857142857,0.31746031746031744,0.1111111111111111,No
PRV54571,17,2977.0588235294117,20000,50610,251.2941176470588,6.25,4.705882352941177,12.0,12.0,0.17647058823529413,0.47058823529411764,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.17647058823529413,0.23529411764705882,0.5294117647058824,0.7647058823529411,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.058823529411764705,No
PRV54572,146,363.7671232876712,3300,53110,1.8493150684931507,,4.157534246575342,11.753424657534246,11.945205479452055,0.1780821917808219,0.410958904109589,0.4041095890410959,0.4589041095890411,0.410958904109589,0.0684931506849315,0.2191780821917808,0.3972602739726027,0.7465753424657534,0.7671232876712328,0.3904109589041096,0.22602739726027396,0.0684931506849315,No
PRV54573,22,270.90909090909093,2800,5960,5.454545454545454,,5.409090909090909,12.0,12.0,0.22727272727272727,0.2727272727272727,0.5,0.5454545454545454,0.3181818181818182,0.2727272727272727,0.5909090909090909,0.5,0.9545454545454546,1.0,0.2727272727272727,0.4090909090909091,0.045454545454545456,No
PRV54574,35,222.85714285714286,2400,7800,3.7142857142857144,,4.057142857142857,12.0,12.0,0.08571428571428572,0.14285714285714285,0.3142857142857143,0.42857142857142855,0.3142857142857143,0.11428571428571428,0.2857142857142857,0.45714285714285713,0.7142857142857143,0.6857142857142857,0.2857142857142857,0.2571428571428571,0.2,No
PRV54575,273,1846.4468864468865,95000,504080,124.01476014760148,7.151515151515151,4.344322344322344,12.0,11.937728937728938,0.1794871794871795,0.4139194139194139,0.39194139194139194,0.608058608058608,0.3772893772893773,0.11355311355311355,0.30036630036630035,0.45054945054945056,0.6410256410256411,0.8315018315018315,0.21245421245421245,0.2600732600732601,0.1575091575091575,No
PRV54576,16,7068.75,18000,113100,915.4285714285714,6.285714285714286,5.75,12.0,12.0,0.25,0.375,0.5,0.625,0.6875,0.25,0.6875,0.625,0.6875,0.9375,0.5,0.1875,0.0625,No
PRV54577,61,8098.524590163935,57000,494010,778.3728813559322,5.533333333333333,4.885245901639344,12.0,11.901639344262295,0.19672131147540983,0.4426229508196721,0.5245901639344263,0.6721311475409836,0.5737704918032787,0.18032786885245902,0.3442622950819672,0.3770491803278688,0.7049180327868853,0.8524590163934426,0.2786885245901639,0.19672131147540983,0.18032786885245902,No
PRV54578,77,313.3766233766234,3000,24130,5.064935064935065,,4.51948051948052,12.0,11.87012987012987,0.2987012987012987,0.2727272727272727,0.2857142857142857,0.4675324675324675,0.5974025974025974,0.07792207792207792,0.23376623376623376,0.44155844155844154,0.8051948051948052,0.7272727272727273,0.33766233766233766,0.38961038961038963,0.15584415584415584,No
PRV54579,2,645.0,1200,1290,0.0,,3.5,12.0,12.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,No
PRV54580,30,242.66666666666666,3200,7280,2.0,,4.266666666666667,12.0,12.0,0.16666666666666666,0.36666666666666664,0.23333333333333334,0.6,0.4,0.26666666666666666,0.2,0.4666666666666667,0.7666666666666667,0.7333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,No
PRV54581,11,196.36363636363637,900,2160,0.0,,4.545454545454546,12.0,12.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.9090909090909091,0.45454545454545453,0.45454545454545453,0.18181818181818182,No
PRV54582,71,267.0422535211268,3100,18960,4.225352112676056,,4.267605633802817,11.661971830985916,12.0,0.29577464788732394,0.18309859154929578,0.4084507042253521,0.5774647887323944,0.5070422535211268,0.07042253521126761,0.2112676056338028,0.38028169014084506,0.5070422535211268,0.8450704225352113,0.15492957746478872,0.39436619718309857,0.2112676056338028,No
PRV54585,75,301.6,3300,22620,4.266666666666667,,4.306666666666667,12.0,12.0,0.25333333333333335,0.5733333333333334,0.26666666666666666,0.5733333333333334,0.37333333333333335,0.18666666666666668,0.29333333333333333,0.41333333333333333,0.8133333333333334,0.7466666666666667,0.25333333333333335,0.37333333333333335,0.013333333333333334,No
PRV54587,3,50.0,70,150,0.0,,4.0,12.0,12.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,No
PRV54588,63,273.3333333333333,2900,17220,1.9047619047619047,,4.492063492063492,12.0,12.0,0.20634920634920634,0.36507936507936506,0.3333333333333333,0.49206349206349204,0.31746031746031744,0.1111111111111111,0.25396825396825395,0.5873015873015873,0.8095238095238095,0.8412698412698413,0.2222222222222222,0.3968253968253968,0.12698412698412698,No
PRV54589,11,154.54545454545453,700,1700,0.0,,5.0,12.0,12.0,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.36363636363636365,0.8181818181818182,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.36363636363636365,No
PRV54590,66,434.8484848484849,16000,28700,18.90909090909091,2.0,4.075757575757576,12.0,12.0,0.13636363636363635,0.5303030303030303,0.25757575757575757,0.4090909090909091,0.36363636363636365,0.19696969696969696,0.3484848484848485,0.3484848484848485,0.696969696969697,0.7727272727272727,0.21212121212121213,0.4393939393939394,0.030303030303030304,No
PRV54591,45,184.0,1110,8280,1.7777777777777777,,5.088888888888889,12.0,12.0,0.17777777777777778,0.15555555555555556,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.022222222222222223,0.5555555555555556,0.4222222222222222,0.7555555555555555,0.8,0.26666666666666666,0.4,0.3111111111111111,No
PRV54593,35,313.14285714285717,3300,10960,0.8571428571428571,,3.2857142857142856,12.0,12.0,0.08571428571428572,0.6,0.4,0.34285714285714286,0.2,0.08571428571428572,0.22857142857142856,0.17142857142857143,0.5714285714285714,0.5428571428571428,0.22857142857142856,0.4,0.11428571428571428,No
PRV54595,11,692.7272727272727,2300,7620,0.0,,4.909090909090909,12.0,12.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.9090909090909091,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.0,No
PRV54596,64,257.65625,1800,16490,2.34375,,4.4375,11.625,11.625,0.21875,0.4375,0.21875,0.640625,0.453125,0.3125,0.359375,0.53125,0.71875,0.6875,0.0625,0.296875,0.15625,No
PRV54597,15,333.3333333333333,3300,5000,0.6666666666666666,,3.7333333333333334,12.0,12.0,0.2,0.7333333333333333,0.13333333333333333,0.6,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.4,0.7333333333333333,0.6666666666666666,0.4,0.13333333333333333,0.0,No
PRV54598,9,112.22222222222223,300,1010,0.0,,3.888888888888889,12.0,12.0,0.0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,No
PRV54599,17,224.7058823529412,800,3820,3.5294117647058822,,3.0588235294117645,12.0,12.0,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.5294117647058824,0.7647058823529411,0.29411764705882354,0.17647058823529413,0.058823529411764705,No
PRV54601,11,64.54545454545455,200,710,5.454545454545454,,6.363636363636363,12.0,12.0,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.9090909090909091,0.2727272727272727,0.36363636363636365,0.0,No
PRV54602,14,122.14285714285714,700,1710,2.142857142857143,,5.071428571428571,12.0,12.0,0.21428571428571427,0.5,0.42857142857142855,0.7857142857142857,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.5,0.7142857142857143,1.0,0.2857142857142857,0.21428571428571427,0.21428571428571427,No
PRV54603,57,283.859649122807,3300,16180,4.912280701754386,,4.543859649122807,12.0,12.0,0.24561403508771928,0.3684210526315789,0.38596491228070173,0.5614035087719298,0.49122807017543857,0.05263157894736842,0.3333333333333333,0.3508771929824561,0.7368421052631579,0.6842105263157895,0.42105263157894735,0.40350877192982454,0.12280701754385964,No
PRV54604,38,216.8421052631579,1500,8240,1.8421052631578947,,4.052631578947368,10.421052631578947,12.0,0.07894736842105263,0.3684210526315789,0.18421052631578946,0.7105263157894737,0.18421052631578946,0.2894736842105263,0.3684210526315789,0.23684210526315788,0.7105263157894737,0.7894736842105263,0.05263157894736842,0.5263157894736842,0.0,No
PRV54606,8,188.75,900,1510,0.0,,4.125,12.0,12.0,0.25,0.5,0.25,0.75,0.5,0.125,0.375,0.375,0.5,0.75,0.375,0.125,0.0,No
PRV54608,33,322.72727272727275,3300,10650,0.0,,3.515151515151515,12.0,12.0,0.15151515151515152,0.36363636363636365,0.45454545454545453,0.24242424242424243,0.21212121212121213,0.06060606060606061,0.42424242424242425,0.42424242424242425,0.7272727272727273,0.45454545454545453,0.45454545454545453,0.06060606060606061,0.0,No
PRV54609,45,381.3333333333333,2300,17160,3.7777777777777777,,4.266666666666667,12.0,12.0,0.044444444444444446,0.6,0.08888888888888889,0.6666666666666666,0.6444444444444445,0.1111111111111111,0.28888888888888886,0.5111111111111111,0.7555555555555555,0.7555555555555555,0.35555555555555557,0.08888888888888889,0.0,No
PRV54610,45,321.55555555555554,2900,14470,4.222222222222222,,5.377777777777778,12.0,12.0,0.15555555555555556,0.37777777777777777,0.5333333333333333,0.6444444444444445,0.5555555555555556,0.15555555555555556,0.4,0.7111111111111111,0.5555555555555556,0.9333333333333333,0.6,0.15555555555555556,0.13333333333333333,No
PRV54611,6,793.3333333333334,4000,4760,194.66666666666666,2.0,2.1666666666666665,12.0,11.833333333333334,0.0,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0,No
PRV54612,12,93.33333333333333,400,1120,7.5,,4.0,12.0,12.0,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.0,No
PRV54614,15,96.0,300,1440,2.6666666666666665,,4.4,12.0,12.0,0.0,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.0,0.2,0.8,0.8,0.4666666666666667,0.26666666666666666,0.0,No
PRV54615,5,62.0,100,310,0.0,,3.6,12.0,12.0,0.2,0.8,0.0,0.2,0.0,0.0,0.8,0.0,1.0,0.8,0.0,0.8,0.0,No
PRV54616,5,4662.0,18000,23310,427.2,4.0,4.4,12.0,12.0,0.0,0.2,0.4,0.6,0.6,0.2,0.2,0.4,0.8,1.0,0.2,0.0,0.0,No
PRV54618,32,318.75,2300,10200,5.625,,3.40625,12.0,12.0,0.125,0.65625,0.15625,0.5,0.25,0.0625,0.09375,0.40625,0.5,0.625,0.375,0.3125,0.125,No
PRV54619,33,294.24242424242425,1500,9710,0.0,,4.2727272727272725,12.0,12.0,0.24242424242424243,0.3333333333333333,0.30303030303030304,0.5454545454545454,0.5151515151515151,0.21212121212121213,0.21212121212121213,0.48484848484848486,0.7272727272727273,0.7272727272727273,0.30303030303030304,0.21212121212121213,0.030303030303030304,No
PRV54620,13,5732.307692307692,34000,74520,575.0769230769231,3.857142857142857,5.461538461538462,12.0,12.0,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.7692307692307693,0.5384615384615384,0.23076923076923078,0.46153846153846156,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.3076923076923077,No
PRV54621,1,900.0,900,900,0.0,,5.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,No
PRV54622,10,89.0,300,890,3.0,,3.1,12.0,12.0,0.2,0.3,0.4,0.5,0.3,0.0,0.1,0.3,0.4,0.6,0.3,0.1,0.1,No
PRV54623,43,186.74418604651163,1400,8030,6.976744186046512,,4.627906976744186,12.0,12.0,0.13953488372093023,0.6046511627906976,0.37209302325581395,0.7674418604651163,0.18604651162790697,0.13953488372093023,0.46511627906976744,0.627906976744186,0.7674418604651163,0.7209302325581395,0.4883720930232558,0.06976744186046512,0.023255813953488372,No
PRV54624,10,1018.0,3300,10180,0.0,,3.9,12.0,12.0,0.4,0.7,0.2,1.0,0.4,0.0,0.2,0.4,0.8,0.5,0.1,0.3,0.0,No
PRV54625,16,455.625,2900,7290,0.0,,2.3125,12.0,12.0,0.1875,0.375,0.0,0.1875,0.1875,0.0,0.1875,0.25,0.5,0.75,0.1875,0.0625,0.0,No
PRV54627,26,212.69230769230768,2000,5530,0.0,,4.423076923076923,10.615384615384615,10.615384615384615,0.19230769230769232,0.6538461538461539,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.11538461538461539,0.3076923076923077,0.6153846153846154,0.5,0.8461538461538461,0.11538461538461539,0.5384615384615384,0.0,No
PRV54628,4,385.0,1400,1540,0.0,,4.25,12.0,12.0,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.0,No
PRV54629,3,193.33333333333334,400,580,0.0,,3.6666666666666665,12.0,12.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,No
PRV54630,85,302.11764705882354,4300,25680,1.1764705882352942,,4.929411764705883,12.0,12.0,0.35294117647058826,0.35294117647058826,0.2823529411764706,0.6235294117647059,0.4235294117647059,0.09411764705882353,0.5764705882352941,0.49411764705882355,0.7176470588235294,0.8588235294117647,0.23529411764705882,0.4,0.2235294117647059,No
PRV54633,12,119.16666666666667,500,1430,2.5,,3.25,12.0,12.0,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.0,0.0,0.16666666666666666,0.4166666666666667,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.0,No
PRV54634,32,190.9375,1900,6110,5.9375,,4.71875,12.0,12.0,0.3125,0.3125,0.34375,0.71875,0.53125,0.1875,0.21875,0.5,0.71875,0.75,0.1875,0.3125,0.25,No
PRV54635,33,199.6969696969697,2400,6590,7.2727272727272725,,5.2727272727272725,12.0,12.0,0.3333333333333333,0.3939393939393939,0.3333333333333333,0.5757575757575758,0.6060606060606061,0.030303030303030304,0.36363636363636365,0.7575757575757576,0.9090909090909091,0.8484848484848485,0.24242424242424243,0.5757575757575758,0.030303030303030304,No
PRV54636,76,348.6842105263158,3300,26500,1.0526315789473684,,4.25,12.0,11.894736842105264,0.17105263157894737,0.5,0.34210526315789475,0.5789473684210527,0.3157894736842105,0.15789473684210525,0.32894736842105265,0.5131578947368421,0.6578947368421053,0.7368421052631579,0.2894736842105263,0.23684210526315788,0.09210526315789473,No
PRV54637,13,17384.615384615383,57000,226000,1068.0,7.3076923076923075,6.153846153846154,12.0,12.0,0.23076923076923078,0.46153846153846156,0.6153846153846154,0.7692307692307693,0.5384615384615384,0.15384615384615385,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.23076923076923078,0.46153846153846156,No
PRV54638,6,13666.666666666666,41000,82000,1068.0,3.5,5.666666666666667,12.0,12.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,No
PRV54639,13,8461.538461538461,41000,110000,1068.0,4.0,5.769230769230769,12.0,12.0,0.23076923076923078,0.38461538461538464,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.9230769230769231,1.0,0.23076923076923078,0.15384615384615385,0.5384615384615384,No
PRV54640,19,3908.4210526315787,29000,74260,395.57894736842104,7.0,4.7894736842105265,12.0,12.0,0.15789473684210525,0.42105263157894735,0.3684210526315789,0.5789473684210527,0.5263157894736842,0.15789473684210525,0.5789473684210527,0.3684210526315789,0.7368421052631579,0.631578947368421,0.3684210526315789,0.3684210526315789,0.10526315789473684,No
PRV54642,49,287.9591836734694,2800,14110,4.8979591836734695,,4.204081632653061,12.0,12.0,0.08163265306122448,0.4897959183673469,0.40816326530612246,0.6122448979591837,0.3673469387755102,0.16326530612244897,0.24489795918367346,0.32653061224489793,0.7346938775510204,0.7959183673469388,0.24489795918367346,0.22448979591836735,0.08163265306122448,No
